DataHora,Satelite,Pais,Estado,Municipi,Bioma,DiaSemCh,Precipit,RiscoFog,Latitude,Longitud,AreaIndu,FRP
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,1,-6.567,-51.5,,44.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.64,-6.57,-52.518,,136.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.65,-6.574,-52.525,,191.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.65,-6.574,-52.539,,72.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,5,0,0.64,-6.575,-53.528,,21.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,1,-6.583,-55.061,,48
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.65,-6.584,-52.516,,39.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.65,-6.587,-52.523,,19.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,23,0,0.88,-6.591,-56.611,,10.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,0.93,-6.592,-55.046,,37.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,23,0,0.88,-6.592,-56.621,,44
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,0.88,-6.593,-54.906,,35.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,0.93,-6.594,-55.059,,21.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,23,0,0.93,-6.596,-55.68,,18.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,0.88,-6.597,-54.913,,23.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,23,0,0.93,-6.597,-55.693,,18.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,23,0,0.93,-6.599,-55.705,,31
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,29,0,0.89,-6.6,-56.609,,39.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,29,0,0.89,-6.602,-56.62,,42.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,24,0,0.93,-6.608,-55.691,,25
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,24,0,0.92,-6.611,-55.715,,27.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,4,0,0.85,-6.802,-57.537,,21.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,4,0,0.85,-6.804,-57.546,,5.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,1,-6.805,-52.665,,59.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.74,-6.807,-52.678,,101.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.74,-6.808,-52.685,,54.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.76,-6.823,-52.777,,57.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,32,0,0.95,-6.83,-55.551,,37.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,32,0,0.95,-6.832,-55.563,,38.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,5,0,1,-6.833,-50.974,,112.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.98,-6.835,-56.125,,24.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.98,-6.837,-56.136,,57.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.94,-6.838,-56.702,,11.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.98,-6.845,-56.124,,40.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.98,-6.847,-56.135,,77
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,0.95,-6.86,-55.135,,12.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,0.95,-6.862,-55.149,,9.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.94,-6.865,-56.528,,16.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,23,0,0.95,-6.87,-56.857,,22.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,0.95,-6.871,-55.134,,82.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,23,0,0.95,-6.873,-55.147,,75.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.94,-6.874,-56.722,,12.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,32,0,0.94,-6.875,-55.588,,11.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.94,-6.876,-56.537,,29.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.94,-6.876,-56.732,,11.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,1,-6.892,-52.623,,26.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,23,0,0.93,-6.902,-56.577,,71.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,23,0,0.93,-6.904,-56.588,,21.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,TUCUMA,Amazonia,5,0,1,-6.924,-51.443,,24
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,23,0,0.94,-6.932,-56.501,,54.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.76,-6.941,-52.538,,41.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.76,-6.943,-52.545,,107.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.77,-6.944,-52.559,,107
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.95,-6.945,-55.627,,6.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.77,-6.947,-52.566,,59.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.85,-6.949,-52.833,,30.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,32,0,0.95,-6.949,-55.196,,17.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,32,0,0.95,-6.956,-55.169,,289.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,32,0,1,-6.958,-55.182,,224.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,32,0,0.95,-6.96,-55.195,,30.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.79,-6.964,-52.598,,51.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.84,-6.968,-52.79,,51
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,32,0,0.95,-6.972,-55.272,,14.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,TUCUMA,Amazonia,5,0,0.73,-6.974,-51.485,,39.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.84,-6.993,-52.779,,59.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.85,-6.994,-52.786,,105.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.85,-6.997,-52.798,,71.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,23,0,0.85,-7.007,-52.784,,196.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,23,0,0.85,-7.009,-52.796,,132.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,0.86,-7.01,-52.803,,34.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.95,-7.022,-55.534,,22.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.93,-7.022,-55.745,,17.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.94,-7.03,-55.865,,17.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.95,-7.032,-55.533,,11.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.94,-7.032,-56.479,,181.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.93,-7.033,-56.49,,33.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.92,-7.034,-55.755,,33.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.93,-7.036,-55.767,,136
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.94,-7.042,-56.477,,10.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,1,-7.051,-55.655,,17.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,1,-7.052,-55.667,,29.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.95,-7.059,-55.641,,14.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,1,-7.061,-55.653,,205.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,1,-7.063,-55.665,,49.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,33,0,0.96,-7.065,-55.278,,12.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,1,-7.07,-55.657,,53.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,1,-7.071,-55.595,,8.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,23,0,0.87,-7.078,-52.738,,42
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,23,0,0.88,-7.097,-52.695,,48.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,33,0,0.88,-7.1,-52.715,,33.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.89,-7.101,-56.545,,68.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.89,-7.103,-56.556,,54.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,32,0,1,-7.106,-55.477,,102
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,32,0,0.97,-7.108,-55.489,,31.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.91,-7.108,-55.906,,18.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.91,-7.11,-55.912,,21.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,52,0,0.91,-7.11,-55.917,,19.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.95,-7.144,-55.127,,78.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.95,-7.146,-55.14,,28
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,6,0,0.85,-7.15,-52.364,,59.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,6,0,0.85,-7.154,-52.385,,131.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.96,-7.168,-55.137,,143.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,1,-7.17,-55.15,,144.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.96,-7.172,-55.129,,59.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.96,-7.172,-55.163,,9.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.96,-7.174,-55.142,,286.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.96,-7.176,-55.155,,123
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.96,-7.179,-55.135,,66.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.96,-7.18,-55.148,,70.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,37,0,0.96,-7.183,-55.128,,27.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,32,0,0.97,-7.184,-55.459,,42.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,52,0,0.97,-7.211,-55.097,,61.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,69,0,0.95,-7.223,-56.053,,9.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,52,0,0.98,-7.237,-55.199,,18.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.97,-7.24,-55.43,,14.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,70,0,1,-7.244,-55.315,,23
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,52,0,0.98,-7.246,-55.185,,11.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.97,-7.251,-55.429,,10.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,1,-7.254,-57.158,,18.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,1,-7.255,-57.168,,181.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,66,0,0.98,-7.263,-55.299,,12.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,70,0,1,-7.265,-55.312,,38.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,70,0,1,-7.276,-55.31,,22.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.96,-7.279,-55.475,,24.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.96,-7.281,-55.488,,23.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.96,-7.29,-55.474,,136.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.96,-7.29,-55.549,,18.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.96,-7.291,-55.486,,37.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,23,0,0.96,-7.293,-56.666,,30.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.96,-7.303,-56.665,,50.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.309,-55.67,,46
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,0.99,-7.316,-55.115,,36.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.95,-7.322,-56.726,,6.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.95,-7.323,-56.736,,13.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,1,-7.324,-55.1,,39.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.95,-7.325,-56.73,,54.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,0.99,-7.326,-55.113,,135
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,32,0,0.95,-7.327,-56.741,,37.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,1,-7.329,-55.059,,22.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,1,-7.331,-54.971,,54.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,1,-7.34,-55.058,,19.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.343,-55.573,,39.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.353,-55.571,,42.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.355,-55.718,,25.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.357,-55.711,,30.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.358,-55.723,,23.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.363,-55.704,,21.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,1,-7.364,-55.644,,79.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.94,-7.365,-55.582,,29
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.365,-55.716,,53.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,1,-7.375,-55.642,,28.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,1,-7.377,-55.379,,20.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.379,-55.391,,23.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,1,-7.389,-55.056,,22.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,69,0,0.98,-7.391,-56.015,,296.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,69,0,1,-7.393,-56.026,,270.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.98,-7.395,-55.24,,105.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.98,-7.397,-55.253,,14.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,1,-7.399,-55.055,,264.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,69,0,0.98,-7.399,-56.008,,61.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.401,-55.068,,27
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,59,0,0.98,-7.401,-56.013,,42
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,59,0,0.98,-7.401,-56.019,,91.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.98,-7.404,-55.226,,22.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.98,-7.406,-55.239,,849
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,38,0,1,-7.406,-57.204,,8.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.98,-7.408,-55.251,,158.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.98,-7.416,-55.237,,212.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.96,-7.417,-55.315,,16.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.98,-7.418,-55.25,,46.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.96,-7.419,-55.327,,35.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.421,-55.34,,48
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.95,-7.423,-55.352,,23.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.94,-7.429,-55.658,,28.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.94,-7.437,-55.375,,25.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.439,-55.102,,74.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.94,-7.439,-55.388,,12.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.441,-55.115,,26.7
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.442,-55.096,,29.9
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.94,-7.443,-55.686,,27.8
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.444,-55.109,,72.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,1,-7.444,-55.697,,67.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,1,-6.038,-51.901,,210.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.8,-6.044,-57.823,,172.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,1,-6.045,-51.88,,64.4
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.81,-6.045,-57.833,,340.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,1,-6.049,-51.904,,101.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,5,0,1,-6.052,-51.899,,57
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.81,-6.053,-57.822,,192.6
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.81,-6.054,-57.832,,365
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,5,0,0.6,-6.06,-53.794,,39.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,5,0,0.6,-6.066,-53.389,,57.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,5,0,0.6,-6.067,-53.384,,49
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,5,0,0.6,-6.068,-53.804,,33.3
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,5,0,0.6,-6.069,-53.407,,17.1
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,5,0,0.63,-6.069,-54.015,,32.5
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,5,0,0.6,-6.07,-53.402,,59.2
2019/08/11 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,6,0,0.83,-6.074,-57.838,,50.5
